Speaker: Simeon
  Tier Type: po, Annotations Count: 2412
    Time Stamp: ('ts5705', 'ts5706'), Annotation: cashpa cashpaka
    Time Stamp: ('ts5708', 'ts5710'), Annotation: lavar
    Time Stamp: ('ts5711', 'ts5712'), Annotation: ha ha
    Time Stamp: ('ts5719', 'ts5721'), Annotation: na
    Time Stamp: ('ts5730', 'ts5733'), Annotation: ha ha shug 
    Time Stamp: ('ts5737', 'ts5738'), Annotation: ima nin
    Time Stamp: ('ts5753', 'ts5754'), Annotation: eeeeeee
    Time Stamp: ('ts5759', 'ts5760'), Annotation: rrutuna
    Time Stamp: ('ts5763', 'ts5764'), Annotation: mm j
    Time Stamp: ('ts5766', 'ts5768'), Annotation: na
    Time Stamp: ('ts5773', 'ts5774'), Annotation: puñuna
    Time Stamp: ('ts5777', 'ts5778'), Annotation: eeee
    Time Stamp: ('ts5779', 'ts5780'), Annotation: lluchikana
    Time Stamp: ('ts5783', 'ts5784'), Annotation: lluchika
    Time Stamp: ('ts5787', 'ts5788'), Annotation: likina
    Time Stamp: ('ts5793', 'ts5795'), Annotation: mmmmm
    Time Stamp: ('ts5799', 'ts5800'), Annotation: na
    Time Stamp: ('ts5815', 'ts5816'), Annotation: mmm
    Time Stamp: ('ts5817', 'ts5818'), Annotation: llutana
    Time Stamp: ('ts5819', 'ts5820'), Annotation: aaaaa mm
    Time Stamp: ('ts5821', 'ts5822'), Annotation: puede ser 
    Time Stamp: ('ts5823', 'ts5824'), Annotation: ammmm
    Time Stamp: ('ts5825', 'ts5826'), Annotation: kimichina 
    Time Stamp: ('ts5829', 'ts5830'), Annotation: aja y aja
    Time Stamp: ('ts5833', 'ts5834'), Annotation: llutana
    Time Stamp: ('ts5835', 'ts5836'), Annotation: juete
    Time Stamp: ('ts5839', 'ts5840'), Annotation: oooooo
    Time Stamp: ('ts5841', 'ts5842'), Annotation: yutana
    Time Stamp: ('ts5843', 'ts5844'), Annotation: kimichina
    Time Stamp: ('ts5845', 'ts5846'), Annotation: tambien 
    Time Stamp: ('ts5849', 'ts5850'), Annotation: guakimbi 
    Time Stamp: ('ts5851', 'ts5852'), Annotation: zi palabrakuna ñukausan
    Time Stamp: ('ts5854', 'ts5856'), Annotation: oracion shug kunapilla ña
    Time Stamp: ('ts5857', 'ts5858'), Annotation: shimituka
    Time Stamp: ('ts5867', 'ts5869'), Annotation: (asin
    Time Stamp: ('ts5883', 'ts5885'), Annotation: aja
    Time Stamp: ('ts5889', 'ts5890'), Annotation: ya listo 
    Time Stamp: ('ts5891', 'ts5892'), Annotation: mmm j
    Time Stamp: ('ts5894', 'ts5896'), Annotation: mm j
    Time Stamp: ('ts5897', 'ts5898'), Annotation: asin 
    Time Stamp: ('ts5901', 'ts5902'), Annotation: mutikina
    Time Stamp: ('ts5907', 'ts5908'), Annotation: asnana
    Time Stamp: ('ts5923', 'ts5924'), Annotation: amm
    Time Stamp: ('ts5925', 'ts5926'), Annotation: asna 
    Time Stamp: ('ts5934', 'ts5935'), Annotation: eeeeee
    Time Stamp: ('ts5938', 'ts5939'), Annotation: kutin 
    Time Stamp: ('ts5940', 'ts5942'), Annotation: mutikijini
    Time Stamp: ('ts5943', 'ts5944'), Annotation: osea
    Time Stamp: ('ts5945', 'ts5946'), Annotation: eeeeee
    Time Stamp: ('ts5947', 'ts5950'), Annotation: perservo
    Time Stamp: ('ts5953', 'ts5954'), Annotation: mm j
    Time Stamp: ('ts5962', 'ts5964'), Annotation: aja
    Time Stamp: ('ts5965', 'ts5966'), Annotation: oh wakimpi ninkuna
    Time Stamp: ('ts5967', 'ts5968'), Annotation: asna asnani nin 
    Time Stamp: ('ts5971', 'ts5972'), Annotation: pero no 
    Time Stamp: ('ts5981', 'ts5983'), Annotation: ari
    Time Stamp: ('ts5989', 'ts5991'), Annotation: ari
    Time Stamp: ('ts5995', 'ts5996'), Annotation: aja
    Time Stamp: ('ts6001', 'ts6003'), Annotation: aja
    Time Stamp: ('ts6004', 'ts6007'), Annotation: aja 
    Time Stamp: ('ts6013', 'ts6015'), Annotation: correcto 
    Time Stamp: ('ts6017', 'ts6019'), Annotation: ha ha 
    Time Stamp: ('ts6020', 'ts6023'), Annotation: aja
    Time Stamp: ('ts6031', 'ts6032'), Annotation: aja 
    Time Stamp: ('ts6045', 'ts6046'), Annotation: sipina
    Time Stamp: ('ts6047', 'ts6048'), Annotation: aaaaaaa
    Time Stamp: ('ts6049', 'ts6050'), Annotation: shug guascaguan 
    Time Stamp: ('ts6055', 'ts6056'), Annotation: na sipinachu 
    Time Stamp: ('ts6057', 'ts6058'), Annotation: guañuchinalla 
    Time Stamp: ('ts6064', 'ts6066'), Annotation: aja
    Time Stamp: ('ts6075', 'ts6076'), Annotation: si si 
    Time Stamp: ('ts6077', 'ts6078'), Annotation: sipina
    Time Stamp: ('ts6081', 'ts6082'), Annotation: eeemmmmm
    Time Stamp: ('ts6083', 'ts6084'), Annotation: a verr
    Time Stamp: ('ts6085', 'ts6086'), Annotation: estornudar es 
    Time Stamp: ('ts6087', 'ts6088'), Annotation: y ma china mi karka
    Time Stamp: ('ts6089', 'ts6090'), Annotation: ya yarirkani
    Time Stamp: ('ts6093', 'ts6094'), Annotation: aaaaatsiana
    Time Stamp: ('ts6095', 'ts6096'), Annotation: aja
    Time Stamp: ('ts6099', 'ts6100'), Annotation: aja
    Time Stamp: ('ts6101', 'ts6103'), Annotation: atsiana
    Time Stamp: ('ts6114', 'ts6117'), Annotation: jasnina
    Time Stamp: ('ts6119', 'ts6120'), Annotation: aja
    Time Stamp: ('ts6123', 'ts6124'), Annotation: eeeeeeee
    Time Stamp: ('ts6125', 'ts6126'), Annotation: puede ser 
    Time Stamp: ('ts6127', 'ts6128'), Annotation: pero na yapa 
    Time Stamp: ('ts6133', 'ts6134'), Annotation: aja
    Time Stamp: ('ts6138', 'ts6141'), Annotation: aja
    Time Stamp: ('ts6143', 'ts6145'), Annotation: razu 
    Time Stamp: ('ts6147', 'ts6148'), Annotation: aja
    Time Stamp: ('ts6151', 'ts6152'), Annotation: parlana 
    Time Stamp: ('ts6156', 'ts6158'), Annotation: rrimana
    Time Stamp: ('ts6163', 'ts6164'), Annotation: eeeeeeeemmm
    Time Stamp: ('ts6165', 'ts6166'), Annotation: chagchuna
    Time Stamp: ('ts6171', 'ts6172'), Annotation: jichana
    Time Stamp: ('ts6177', 'ts6179'), Annotation: puchikana
    Time Stamp: ('ts6185', 'ts6186'), Annotation: na
    Time Stamp: ('ts6189', 'ts6190'), Annotation: puchikana
    Time Stamp: ('ts6195', 'ts6196'), Annotation: aaaaaaa
    Time Stamp: ('ts6197', 'ts6198'), Annotation: sucede con 
    Time Stamp: ('ts6199', 'ts6200'), Annotation: leña
    Time Stamp: ('ts6204', 'ts6206'), Annotation: chilpina
    Time Stamp: ('ts6207', 'ts6208'), Annotation: aja
    Time Stamp: ('ts6209', 'ts6211'), Annotation: chilpirishka
    Time Stamp: ('ts6213', 'ts6214'), Annotation: chiktana
    Time Stamp: ('ts6216', 'ts6218'), Annotation: aja
    Time Stamp: ('ts6227', 'ts6228'), Annotation: eeeeeee
    Time Stamp: ('ts6229', 'ts6230'), Annotation: sarpana
    Time Stamp: ('ts6241', 'ts6242'), Annotation: na
    Time Stamp: ('ts6256', 'ts6258'), Annotation: mm j
    Time Stamp: ('ts6261', 'ts6262'), Annotation: mantana 
    Time Stamp: ('ts6271', 'ts6273'), Annotation: mm
    Time Stamp: ('ts6275', 'ts6276'), Annotation: aaaaaaaa
    Time Stamp: ('ts6277', 'ts6278'), Annotation: nose ari
    Time Stamp: ('ts6286', 'ts6287'), Annotation: na
    Time Stamp: ('ts6296', 'ts6298'), Annotation: kumurina
    Time Stamp: ('ts6299', 'ts6301'), Annotation: aja
    Time Stamp: ('ts6305', 'ts6306'), Annotation: comuchi
    Time Stamp: ('ts6307', 'ts6308'), Annotation: aja 
    Time Stamp: ('ts6315', 'ts6316'), Annotation: llapi 
    Time Stamp: ('ts6327', 'ts6329'), Annotation: mmmmmm
    Time Stamp: ('ts6333', 'ts6334'), Annotation: aja
    Time Stamp: ('ts6341', 'ts6342'), Annotation: ya 
    Time Stamp: ('ts6343', 'ts6345'), Annotation: tugsina
    Time Stamp: ('ts6361', 'ts6362'), Annotation: tugsina
    Time Stamp: ('ts6367', 'ts6368'), Annotation: mm j
    Time Stamp: ('ts6387', 'ts6388'), Annotation: guatikana 
    Time Stamp: ('ts6391', 'ts6392'), Annotation: espiar 
    Time Stamp: ('ts6393', 'ts6395'), Annotation: aaaaammmmm
    Time Stamp: ('ts6401', 'ts6402'), Annotation: katina 
    Time Stamp: ('ts6407', 'ts6408'), Annotation: aja
    Time Stamp: ('ts6409', 'ts6411'), Annotation: chapana/katina 
    Time Stamp: ('ts6413', 'ts6414'), Annotation: aja
    Time Stamp: ('ts6433', 'ts6434'), Annotation: (asin)
    Time Stamp: ('ts6436', 'ts6437'), Annotation: aja
    Time Stamp: ('ts6443', 'ts6444'), Annotation: tarrte 
    Time Stamp: ('ts6455', 'ts6456'), Annotation: agllu 
    Time Stamp: ('ts6457', 'ts6458'), Annotation: ari agllu
    Time Stamp: ('ts6464', 'ts6466'), Annotation: aglluna
    Time Stamp: ('ts6467', 'ts6468'), Annotation: ha ha 
    Time Stamp: ('ts6469', 'ts6470'), Annotation: agllu
    Time Stamp: ('ts6481', 'ts6482'), Annotation: jatarina 
    Time Stamp: ('ts6487', 'ts6489'), Annotation: shayan 
    Time Stamp: ('ts6496', 'ts6498'), Annotation: aja
    Time Stamp: ('ts6501', 'ts6502'), Annotation: shua
    Time Stamp: ('ts6505', 'ts6506'), Annotation: saruy
    Time Stamp: ('ts6521', 'ts6523'), Annotation: eeeeeeemmmm
    Time Stamp: ('ts6527', 'ts6528'), Annotation: tini 
    Time Stamp: ('ts6529', 'ts6530'), Annotation: pi 
    Time Stamp: ('ts6531', 'ts6533'), Annotation: no
    Time Stamp: ('ts6539', 'ts6540'), Annotation: mm j
    Time Stamp: ('ts6542', 'ts6545'), Annotation: mmmmmm
    Time Stamp: ('ts6547', 'ts6548'), Annotation: mmmmm
    Time Stamp: ('ts6549', 'ts6550'), Annotation: satina 
    Time Stamp: ('ts6551', 'ts6552'), Annotation: oooooooo
    Time Stamp: ('ts6553', 'ts6554'), Annotation: na
    Time Stamp: ('ts6555', 'ts6556'), Annotation: guashuchina
    Time Stamp: ('ts6558', 'ts6560'), Annotation: aja 
    Time Stamp: ('ts6564', 'ts6566'), Annotation: asnana 
    Time Stamp: ('ts6573', 'ts6574'), Annotation: chapu 
    Time Stamp: ('ts6581', 'ts6582'), Annotation: aaaa
    Time Stamp: ('ts6583', 'ts6585'), Annotation: shushuy 
    Time Stamp: ('ts6589', 'ts6591'), Annotation: shushuna 
    Time Stamp: ('ts6592', 'ts6594'), Annotation: shushuna 
    Time Stamp: ('ts6598', 'ts6600'), Annotation: guashuna 
    Time Stamp: ('ts6607', 'ts6608'), Annotation: na 
    Time Stamp: ('ts6611', 'ts6612'), Annotation: mmmmmmm
    Time Stamp: ('ts6613', 'ts6614'), Annotation: nnnnnnnnn
    Time Stamp: ('ts6617', 'ts6619'), Annotation: na
    Time Stamp: ('ts6629', 'ts6630'), Annotation: mmmmm
    Time Stamp: ('ts6631', 'ts6632'), Annotation: mutsuna 
    Time Stamp: ('ts6637', 'ts6638'), Annotation: nnnn na
    Time Stamp: ('ts6647', 'ts6648'), Annotation: eeeee
    Time Stamp: ('ts6649', 'ts6650'), Annotation: sufrir nachu 
    Time Stamp: ('ts6660', 'ts6661'), Annotation: mutsuy
    Time Stamp: ('ts6663', 'ts6664'), Annotation: mutsuy ninnnnn 
    Time Stamp: ('ts6665', 'ts6666'), Annotation: nisha nin shug 
    Time Stamp: ('ts6667', 'ts6668'), Annotation: eeeeeee
    Time Stamp: ('ts6669', 'ts6670'), Annotation: guakinpi
    Time Stamp: ('ts6671', 'ts6672'), Annotation: muyu ashalla pila 
    Time Stamp: ('ts6673', 'ts6674'), Annotation: ooooooo
    Time Stamp: ('ts6675', 'ts6676'), Annotation: kapa 
    Time Stamp: ('ts6677', 'ts6678'), Annotation: nnnnnnnn
    Time Stamp: ('ts6679', 'ts6680'), Annotation: eeeeeeee
    Time Stamp: ('ts6681', 'ts6682'), Annotation: asha
    Time Stamp: ('ts6683', 'ts6684'), Annotation: menos dencidad nin 
    Time Stamp: ('ts6686', 'ts6688'), Annotation: mutsu 
    Time Stamp: ('ts6692', 'ts6694'), Annotation: na
    Time Stamp: ('ts6699', 'ts6700'), Annotation: eeeeeeee
    Time Stamp: ('ts6702', 'ts6704'), Annotation: llakina 
    Time Stamp: ('ts6705', 'ts6706'), Annotation: llaki apana 
    Time Stamp: ('ts6711', 'ts6712'), Annotation: eeeeeee
    Time Stamp: ('ts6713', 'ts6715'), Annotation: kimina 
    Time Stamp: ('ts6718', 'ts6720'), Annotation: kimichina 
    Time Stamp: ('ts6725', 'ts6726'), Annotation: eeeeeeeee
    Time Stamp: ('ts6727', 'ts6729'), Annotation: muyuchina 
    Time Stamp: ('ts6733', 'ts6734'), Annotation: na
    Time Stamp: ('ts6741', 'ts6742'), Annotation: milpuna 
    Time Stamp: ('ts6747', 'ts6748'), Annotation: eeeee
    Time Stamp: ('ts6749', 'ts6750'), Annotation: jumbina
    Time Stamp: ('ts6753', 'ts6754'), Annotation: fichana
    Time Stamp: ('ts6757', 'ts6758'), Annotation: pungina
    Time Stamp: ('ts6762', 'ts6764'), Annotation: pungijuna 
    Time Stamp: ('ts6765', 'ts6767'), Annotation: sacsana
    Time Stamp: ('ts6769', 'ts6771'), Annotation: sacsana es 
    Time Stamp: ('ts6774', 'ts6777'), Annotation: comooooo
    Time Stamp: ('ts6779', 'ts6781'), Annotation: eeeeeeee
    Time Stamp: ('ts6783', 'ts6785'), Annotation: lleno de comida
    Time Stamp: ('ts6791', 'ts6792'), Annotation: anchuchina 
    Time Stamp: ('ts6794', 'ts6796'), Annotation: esssssss
    Time Stamp: ('ts6797', 'ts6798'), Annotation: llugchina
    Time Stamp: ('ts6801', 'ts6802'), Annotation: jichunaca 
    Time Stamp: ('ts6813', 'ts6814'), Annotation: lluchuna 
    Time Stamp: ('ts6817', 'ts6818'), Annotation: mmmm
    Time Stamp: ('ts6819', 'ts6820'), Annotation: liarina 
    Time Stamp: ('ts6823', 'ts6824'), Annotation: mm j
    Time Stamp: ('ts6839', 'ts6840'), Annotation: eeeeeeeeeeeeeeeee
    Time Stamp: ('ts6841', 'ts6842'), Annotation: malina
    Time Stamp: ('ts6847', 'ts6848'), Annotation: villana
    Time Stamp: ('ts6851', 'ts6853'), Annotation: None
    Time Stamp: ('ts6867', 'ts6868'), Annotation: aaaaa ver 
    Time Stamp: ('ts6869', 'ts6870'), Annotation: chin
    Time Stamp: ('ts6871', 'ts6872'), Annotation: ima
    Time Stamp: ('ts6873', 'ts6874'), Annotation: culpana ninchi 
    Time Stamp: ('ts6877', 'ts6878'), Annotation: aja
    Time Stamp: ('ts6883', 'ts6884'), Annotation: eeeeeee
    Time Stamp: ('ts6885', 'ts6887'), Annotation: yarina
    Time Stamp: ('ts6895', 'ts6896'), Annotation: aja
    Time Stamp: ('ts6903', 'ts6904'), Annotation: ishkuna 
    Time Stamp: ('ts6909', 'ts6910'), Annotation: no 
    Time Stamp: ('ts6915', 'ts6916'), Annotation: mmm
    Time Stamp: ('ts6917', 'ts6918'), Annotation: shitana o garrtina
    Time Stamp: ('ts6921', 'ts6922'), Annotation: garrtina
    Time Stamp: ('ts6926', 'ts6928'), Annotation: aja
    Time Stamp: ('ts6929', 'ts6930'), Annotation: shitana shug 
    Time Stamp: ('ts6931', 'ts6932'), Annotation: garrtina shug
    Time Stamp: ('ts6935', 'ts6936'), Annotation: mm j
    Time Stamp: ('ts6945', 'ts6946'), Annotation: no
    Time Stamp: ('ts6953', 'ts6954'), Annotation: rrigui
    Time Stamp: ('ts6959', 'ts6961'), Annotation: a ver
    Time Stamp: ('ts6969', 'ts6971'), Annotation: aaa mmm
    Time Stamp: ('ts6973', 'ts6974'), Annotation: guarakana 
    Time Stamp: ('ts6983', 'ts6984'), Annotation: mmmmmmmmmm
    Time Stamp: ('ts6986', 'ts6988'), Annotation: cazarana
    Time Stamp: ('ts6989', 'ts6993'), Annotation: na caypi nin
    Time Stamp: ('ts6995', 'ts6996'), Annotation: Imbaburaman 
    Time Stamp: ('ts6997', 'ts7001'), Annotation: saguarina nin guakinkuna pero 
    Time Stamp: ('ts7007', 'ts7008'), Annotation: shagua
    Time Stamp: ('ts7011', 'ts7013'), Annotation: guatana
    Time Stamp: ('ts7019', 'ts7020'), Annotation: (asin)
    Time Stamp: ('ts7025', 'ts7027'), Annotation: mmmmmmm
    Time Stamp: ('ts7029', 'ts7030'), Annotation: na
    Time Stamp: ('ts7032', 'ts7034'), Annotation: canchana 
    Time Stamp: ('ts7045', 'ts7047'), Annotation: como 
    Time Stamp: ('ts7051', 'ts7052'), Annotation: no
    Time Stamp: ('ts7053', 'ts7054'), Annotation: tupar 
    Time Stamp: ('ts7055', 'ts7057'), Annotation: takarina 
    Time Stamp: ('ts7077', 'ts7078'), Annotation: mm j
    Time Stamp: ('ts7081', 'ts7082'), Annotation: ashtana 
    Time Stamp: ('ts7086', 'ts7088'), Annotation: ari
    Time Stamp: ('ts7093', 'ts7095'), Annotation: eeeeeeee
    Time Stamp: ('ts7099', 'ts7100'), Annotation: temblar
    Time Stamp: ('ts7101', 'ts7102'), Annotation: ha ha 
    Time Stamp: ('ts7103', 'ts7104'), Annotation: ali
    Time Stamp: ('ts7108', 'ts7110'), Annotation: chukchuna 
    Time Stamp: ('ts7117', 'ts7118'), Annotation: muyuna 
    Time Stamp: ('ts7129', 'ts7131'), Annotation: purichinga 
    Time Stamp: ('ts7135', 'ts7136'), Annotation: mm j
    Time Stamp: ('ts7137', 'ts7138'), Annotation: puñujun 
    Time Stamp: ('ts7149', 'ts7150'), Annotation: mmm 
    Time Stamp: ('ts7155', 'ts7157'), Annotation: mmmm
    Time Stamp: ('ts7161', 'ts7162'), Annotation: guachuna 
    Time Stamp: ('ts7163', 'ts7165'), Annotation: jalmana 
    Time Stamp: ('ts7167', 'ts7171'), Annotation: para sembrar 
    Time Stamp: ('ts7173', 'ts7174'), Annotation: aja
    Time Stamp: ('ts7177', 'ts7178'), Annotation: torser
    Time Stamp: ('ts7179', 'ts7180'), Annotation: mmmmm
    Time Stamp: ('ts7181', 'ts7182'), Annotation: quibina 
    Time Stamp: ('ts7185', 'ts7186'), Annotation: mm j
    Time Stamp: ('ts7189', 'ts7190'), Annotation: mmmmmmmmmmmmm
    Time Stamp: ('ts7191', 'ts7192'), Annotation: yaku ishpana nin
    Time Stamp: ('ts7199', 'ts7200'), Annotation: eeeeee
    Time Stamp: ('ts7201', 'ts7202'), Annotation: kinana 
    Time Stamp: ('ts7203', 'ts7204'), Annotation: na
    Time Stamp: ('ts7205', 'ts7206'), Annotation: kinana nin 
    Time Stamp: ('ts7207', 'ts7208'), Annotation: Orienteman
    Time Stamp: ('ts7211', 'ts7213'), Annotation: lanzana ni
    Time Stamp: ('ts7219', 'ts7221'), Annotation: mmmmmmmm
    Time Stamp: ('ts7223', 'ts7224'), Annotation: na
    Time Stamp: ('ts7231', 'ts7232'), Annotation: mmmmmm
    Time Stamp: ('ts7233', 'ts7234'), Annotation: shuyana 
    Time Stamp: ('ts7237', 'ts7238'), Annotation: rrigcharina 
    Time Stamp: ('ts7245', 'ts7246'), Annotation: eeeeeeee
    Time Stamp: ('ts7247', 'ts7248'), Annotation: zaruna 
    Time Stamp: ('ts7253', 'ts7255'), Annotation: purina 
    Time Stamp: ('ts7259', 'ts7260'), Annotation: na
    Time Stamp: ('ts7263', 'ts7264'), Annotation: purin 
    Time Stamp: ('ts7271', 'ts7272'), Annotation: munana
    Time Stamp: ('ts7275', 'ts7276'), Annotation: tagshana
    Time Stamp: ('ts7279', 'ts7280'), Annotation: mmmmmm
    Time Stamp: ('ts7281', 'ts7282'), Annotation: armana 
    Time Stamp: ('ts7289', 'ts7290'), Annotation: mayllana
    Time Stamp: ('ts7297', 'ts7298'), Annotation: mmmm
    Time Stamp: ('ts7304', 'ts7307'), Annotation: (....................)
    Time Stamp: ('ts7312', 'ts7313'), Annotation: aja
    Time Stamp: ('ts7315', 'ts7316'), Annotation: parrtina ninchi
    Time Stamp: ('ts7319', 'ts7322'), Annotation: chuchu partina 
    Time Stamp: ('ts7327', 'ts7328'), Annotation: na
    Time Stamp: ('ts7341', 'ts7342'), Annotation: mmmmmmmmm
    Time Stamp: ('ts7343', 'ts7344'), Annotation: aguana
    Time Stamp: ('ts7354', 'ts7356'), Annotation: shimbana 
    Time Stamp: ('ts7357', 'ts7358'), Annotation: chamba 
    Time Stamp: ('ts7359', 'ts7360'), Annotation: eeeeeeeeeeeeee
    Time Stamp: ('ts7361', 'ts7362'), Annotation: chambana 
    Time Stamp: ('ts7363', 'ts7364'), Annotation: shuuuu
    Time Stamp: ('ts7365', 'ts7366'), Annotation: tukuchina shina achikata 
    Time Stamp: ('ts7367', 'ts7368'), Annotation: lian
    Time Stamp: ('ts7377', 'ts7378'), Annotation: eeeeeeeeeee
    Time Stamp: ('ts7381', 'ts7382'), Annotation: silvanalla ma tian
    Time Stamp: ('ts7391', 'ts7392'), Annotation: mmmmmmmmmmmm
    Time Stamp: ('ts7393', 'ts7394'), Annotation: trabajar ninchi 
    Time Stamp: ('ts7403', 'ts7404'), Annotation: intindinchi
    Time Stamp: ('ts7405', 'ts7407'), Annotation: pero na ninchi 
    Time Stamp: ('ts7408', 'ts7410'), Annotation: ha ha
    Time Stamp: ('ts7411', 'ts7412'), Annotation: guakinguna na intindinga
    Time Stamp: ('ts7421', 'ts7422'), Annotation: guanguna 
    Time Stamp: ('ts7429', 'ts7430'), Annotation: kilkana 
    Time Stamp: ('ts7437', 'ts7438'), Annotation: nirkama 
    Time Stamp: ('ts7439', 'ts7441'), Annotation: kilkana 
    Time Stamp: ('ts7447', 'ts7448'), Annotation: mmmmmmm
    Time Stamp: ('ts7449', 'ts7450'), Annotation: hampana 
    Time Stamp: ('ts7453', 'ts7454'), Annotation: mm j 
    Time Stamp: ('ts7467', 'ts7469'), Annotation: kayana 
    Time Stamp: ('ts7473', 'ts7474'), Annotation: tandalla 
    Time Stamp: ('ts7481', 'ts7482'), Annotation: na 
    Time Stamp: ('ts7489', 'ts7490'), Annotation: mmmmmmmmmmmmmm
    Time Stamp: ('ts7491', 'ts7492'), Annotation: mañana 
    Time Stamp: ('ts7493', 'ts7494'), Annotation: aaaa
    Time Stamp: ('ts7495', 'ts7496'), Annotation: kaya 
    Time Stamp: ('ts7501', 'ts7502'), Annotation: mm
    Time Stamp: ('ts7503', 'ts7504'), Annotation: pandarcani
    Time Stamp: ('ts7505', 'ts7506'), Annotation: porque
    Time Stamp: ('ts7507', 'ts7508'), Annotation: mañana
    Time Stamp: ('ts7510', 'ts7514'), Annotation: (................)
    Time Stamp: ('ts7513', 'ts7517'), Annotation: (asinakun)
    Time Stamp: ('ts7519', 'ts7520'), Annotation: ari
    Time Stamp: ('ts7535', 'ts7536'), Annotation: kingri 
    Time Stamp: ('ts7543', 'ts7544'), Annotation: kingri 
    Time Stamp: ('ts7561', 'ts7562'), Annotation: vishto 
    Time Stamp: ('ts7565', 'ts7566'), Annotation: mm j 
    Time Stamp: ('ts7575', 'ts7576'), Annotation: llullu 
