Speaker: Simeon
  Tier Type: po, Annotations Count: 1351
    Time Stamp: a3251, Annotation: Ilalo
    Time Stamp: a3252, Annotation: Tingo
    Time Stamp: a3253, Annotation: alla
    Time Stamp: a3254, Annotation: cerro
    Time Stamp: a3255, Annotation: cerro
    Time Stamp: a3256, Annotation: cerro
    Time Stamp: a3257, Annotation: pueblo 
    Time Stamp: a3258, Annotation: saben 
    Time Stamp: a3259, Annotation: creo 
    Time Stamp: a3260, Annotation: que
    Time Stamp: a3261, Annotation: cultivan 
    Time Stamp: a3262, Annotation: maiz
    Time Stamp: a3263, Annotation: trabajan 
    Time Stamp: a3264, Annotation: Ilalo
    Time Stamp: a3265, Annotation: claro Ilalo 
    Time Stamp: a3266, Annotation: esta asi
    Time Stamp: a3267, Annotation: casi igual que 
    Time Stamp: a3268, Annotation: si
    Time Stamp: a3269, Annotation: casi igual que 
    Time Stamp: a3270, Annotation: el Tingo 
    Time Stamp: a3271, Annotation: no
    Time Stamp: a3272, Annotation: nada
    Time Stamp: a3273, Annotation: ahhhhhh
    Time Stamp: a3274, Annotation: es
    Time Stamp: a3275, Annotation: ese
    Time Stamp: a3276, Annotation: no se 
    Time Stamp: a3277, Annotation: Amanaya 
    Time Stamp: a3278, Annotation: no sabe 
    Time Stamp: a3279, Annotation: eso
    Time Stamp: a3280, Annotation: este 
    Time Stamp: a3281, Annotation: Cotopaxi 
    Time Stamp: a3282, Annotation: Cotopaxi 
    Time Stamp: a3283, Annotation: grande
    Time Stamp: a3284, Annotation: grande cerro
    Time Stamp: a3285, Annotation: agua 
    Time Stamp: a3286, Annotation: este 
    Time Stamp: a3287, Annotation: esteeeeeeeeeeeeee
    Time Stamp: a3288, Annotation: Ilalo
    Time Stamp: a3289, Annotation: a ver 
    Time Stamp: a3290, Annotation: Cotopaxi
    Time Stamp: a3291, Annotation: ya me olvide
    Time Stamp: a3419, Annotation: tambien 
    Time Stamp: a3420, Annotation: es
    Time Stamp: a3421, Annotation: eso esta 
    Time Stamp: a3422, Annotation: atras
    Time Stamp: a3423, Annotation: atras
    Time Stamp: a3424, Annotation: del cerro 
    Time Stamp: a3425, Annotation: si 
    Time Stamp: a3426, Annotation: aca
    Time Stamp: a3427, Annotation: cerro o montaña de Oriente 
    Time Stamp: a3428, Annotation: si
    Time Stamp: a3429, Annotation: cerroooooooo
    Time Stamp: a3430, Annotation: cerroooooooo
    Time Stamp: a3431, Annotation: Cotopaxi
    Time Stamp: a3432, Annotation: no 
    Time Stamp: a3433, Annotation: Cotopaxi
    Time Stamp: a3434, Annotation: aca
    Time Stamp: a3435, Annotation: este es 
    Time Stamp: a3436, Annotation: aca
    Time Stamp: a3437, Annotation: como se dice 
    Time Stamp: a3438, Annotation: Coturko
    Time Stamp: a3439, Annotation: Coturko
    Time Stamp: a3440, Annotation: pequeño
    Time Stamp: a3441, Annotation: pequeño
    Time Stamp: a3442, Annotation: con la cabeza
    Time Stamp: a3443, Annotation: cutuzka
    Time Stamp: a3444, Annotation: ya ya 
    Time Stamp: a3445, Annotation: ya he caminado 
    Time Stamp: a3446, Annotation: ya he caminado 
    Time Stamp: a3447, Annotation: alla
    Time Stamp: a3448, Annotation: Cuturku
    Time Stamp: a3449, Annotation: pequeña
    Time Stamp: a3450, Annotation: cabeza
    Time Stamp: a3451, Annotation: cabeza
    Time Stamp: a3452, Annotation: como cabeza
    Time Stamp: a3453, Annotation: cabeza
    Time Stamp: a3454, Annotation: camine 
    Time Stamp: a3455, Annotation: se dice 
    Time Stamp: a3456, Annotation: yo ande
    Time Stamp: a3457, Annotation: camine 
    Time Stamp: a3458, Annotation: camine 
    Time Stamp: a3459, Annotation: yo a 
    Time Stamp: a3460, Annotation: antes 
    Time Stamp: a3461, Annotation: claro 
    Time Stamp: a3462, Annotation: yo por bastante tiempo 
    Time Stamp: a3463, Annotation: pur
    Time Stamp: a3464, Annotation: tambo 
    Time Stamp: a3465, Annotation: se de 
    Time Stamp: a3466, Annotation: yo 
    Time Stamp: a3467, Annotation: yo camine 
    Time Stamp: a3468, Annotation: sigo caminando  
    Time Stamp: a3469, Annotation: caminaba 
    Time Stamp: a3470, Annotation: decir yo caminaba 
    Time Stamp: a3695, Annotation: hace tiempo 
    Time Stamp: a3696, Annotation: aca
    Time Stamp: a3697, Annotation: cerro deeeee
    Time Stamp: a3698, Annotation: cerrooo
    Time Stamp: a3699, Annotation: ahi esta
    Time Stamp: a3700, Annotation: cerro/montaña de Quinche 
    Time Stamp: a3701, Annotation: cerro/montaña de Quinche 
    Time Stamp: a3702, Annotation: ha ha 
    Time Stamp: a3703, Annotation: siiii
    Time Stamp: a3704, Annotation: redondeado 
    Time Stamp: a3705, Annotation: eeeee
    Time Stamp: a3706, Annotation: cerro deeeeeeeeeeee
    Time Stamp: a3707, Annotation: de Quinche 
    Time Stamp: a3708, Annotation: que 
    Time Stamp: a3709, Annotation: ya
    Time Stamp: a3710, Annotation: otro 
    Time Stamp: a3711, Annotation: casi
    Time Stamp: a3712, Annotation: compagta
    Time Stamp: a3713, Annotation: con los 
    Time Stamp: a3714, Annotation: deeeeeee
    Time Stamp: a3715, Annotation: Otavalo
    Time Stamp: a3716, Annotation: Cayambe 
    Time Stamp: a3717, Annotation: montaña 
    Time Stamp: a3718, Annotation: blanco
    Time Stamp: a3719, Annotation: blanco
    Time Stamp: a3720, Annotation: esteeeeee
    Time Stamp: a3721, Annotation: negroooo
    Time Stamp: a3722, Annotation: eeeeeeee
    Time Stamp: a3723, Annotation: no me acuerdo 
    Time Stamp: a3724, Annotation: negro 
    Time Stamp: a3725, Annotation: se dice
    Time Stamp: a3726, Annotation: el rojo 
    Time Stamp: a3727, Annotation: colorado 
    Time Stamp: a3728, Annotation: rojo
    Time Stamp: a3729, Annotation: rojooooooo
    Time Stamp: a3730, Annotation: medio blanco 
    Time Stamp: a3731, Annotation: Puemboooooo
    Time Stamp: a3732, Annotation: Quincheeeeeee
    Time Stamp: a3733, Annotation: Yarujiiiiiiiiiiiii
    Time Stamp: a3734, Annotation: eeeeeee
    Time Stamp: a3735, Annotation: Checaaa
    Time Stamp: a3736, Annotation: de Pifo
    Time Stamp: a3737, Annotation: cerro es 
    Time Stamp: a3738, Annotation: casi compagta
    Time Stamp: a3739, Annotation: con Pifo 
    Time Stamp: a3740, Annotation: Yaruki
    Time Stamp: a3741, Annotation: es al 
    Time Stamp: a3742, Annotation: Cuturku
    Time Stamp: a3743, Annotation: el que se ve es 
    Time Stamp: a3744, Annotation: cerro de los 
    Time Stamp: a3745, Annotation: de losssss
    Time Stamp: a3746, Annotation: que dices 
    Time Stamp: a3747, Annotation: tierra 
    Time Stamp: a3748, Annotation: kuniburo
    Time Stamp: a3749, Annotation: Sigsipamba
    Time Stamp: a3750, Annotation: vecinos de Pifo
    Time Stamp: a3751, Annotation: Kuniburo
    Time Stamp: a3752, Annotation: es una tierra
    Time Stamp: a3753, Annotation: que existe en
    Time Stamp: a3754, Annotation: algunas
    Time Stamp: a3755, Annotation: gente/personas 
    Time Stamp: a3756, Annotation: naturales 
    Time Stamp: a3757, Annotation: que trabajan 
    Time Stamp: a3758, Annotation: con 
    Time Stamp: a3759, Annotation: Yunta
    Time Stamp: a3760, Annotation: con 
    Time Stamp: a3761, Annotation: arado
    Time Stamp: a3762, Annotation: hay si 
    Time Stamp: a3763, Annotation: hablan bastante el kichwa
    Time Stamp: a3764, Annotation: indigenas 
    Time Stamp: a3765, Annotation: indigenas 
    Time Stamp: a3766, Annotation: no digas 
    Time Stamp: a3767, Annotation: no digas 
    Time Stamp: a3768, Annotation: bastante 
    Time Stamp: a3769, Annotation: converso
    Time Stamp: a3770, Annotation: ha ya 
    Time Stamp: a3771, Annotation: claro
    Time Stamp: a3854, Annotation: a caminar
    Time Stamp: a3903, Annotation: vamos 
    Time Stamp: a3904, Annotation: yo 
    Time Stamp: a3905, Annotation: yo
    Time Stamp: a3906, Annotation: yo
    Time Stamp: a3907, Annotation: caminar
    Time Stamp: a3908, Annotation: vaca
    Time Stamp: a3909, Annotation: caminar 
    Time Stamp: a3910, Annotation: vaca
    Time Stamp: a3911, Annotation: a mi pueblo
    Time Stamp: a3912, Annotation: vamos 
    Time Stamp: a3913, Annotation: andemos 
    Time Stamp: a3914, Annotation: a mi
    Time Stamp: a3915, Annotation: tierra
    Time Stamp: a3916, Annotation: tambien 
    Time Stamp: a3917, Annotation: mi pueblo/comunidad 
    Time Stamp: a3918, Annotation: Pifo 
    Time Stamp: a3919, Annotation: un Pifo 
    Time Stamp: a3920, Annotation: aqui 
    Time Stamp: a3921, Annotation: aqui 
    Time Stamp: a3922, Annotation: solo 
    Time Stamp: a3923, Annotation: Pifo 
    Time Stamp: a3924, Annotation: Calluma
    Time Stamp: a3925, Annotation: eeeeee
    Time Stamp: a3926, Annotation: somos 
    Time Stamp: a3927, Annotation: Palugo 
    Time Stamp: a3928, Annotation: este 
    Time Stamp: a3929, Annotation: corazon 
    Time Stamp: a4035, Annotation: asi son 
    Time Stamp: a4036, Annotation: si son 
    Time Stamp: a4037, Annotation: vecinos
    Time Stamp: a4038, Annotation: vecinos
    Time Stamp: a4039, Annotation: unos 
    Time Stamp: a4040, Annotation: barrios
    Time Stamp: a4041, Annotation: unos 
    Time Stamp: a4042, Annotation: barrios
    Time Stamp: a4043, Annotation: Itulcachi
    Time Stamp: a4044, Annotation: Cocha
    Time Stamp: a4045, Annotation: de ahi 
    Time Stamp: a4046, Annotation: pasa
    Time Stamp: a4047, Annotation: haaaaaaaaa
    Time Stamp: a4048, Annotation: al
    Time Stamp: a4049, Annotation: se va
    Time Stamp: a4050, Annotation: claro
    Time Stamp: a4051, Annotation: Tolonta 
    Time Stamp: a4052, Annotation: esta atras 
    Time Stamp: a4053, Annotation: Pintag 
    Time Stamp: a4054, Annotation: Pintag 
    Time Stamp: a4055, Annotation: esta 
    Time Stamp: a4056, Annotation: casi
    Time Stamp: a4057, Annotation: mas
    Time Stamp: a4058, Annotation: mas aca de 
    Time Stamp: a4059, Annotation: Pintag 
    Time Stamp: a4060, Annotation: como se llama 
    Time Stamp: a4061, Annotation: me olvide
    Time Stamp: a4062, Annotation: Alangasi
    Time Stamp: a4063, Annotation: cerca deeee
    Time Stamp: a4064, Annotation: Alangasi
    Time Stamp: a4065, Annotation: esta casi
    Time Stamp: a4066, Annotation: Colindando
    Time Stamp: a4067, Annotation: con 
    Time Stamp: a4068, Annotation: con Tingo 
    Time Stamp: a4069, Annotation: casi
    Time Stamp: a4070, Annotation: Alangasi
    Time Stamp: a4071, Annotation: ari
    Time Stamp: a4072, Annotation: a tras 
    Time Stamp: a4073, Annotation: otro 
    Time Stamp: a4074, Annotation: cuenta 
    Time Stamp: a4075, Annotation: ya
    Time Stamp: a4177, Annotation: ha 
    Time Stamp: a4178, Annotation: claro
    Time Stamp: a4179, Annotation: de la 
    Time Stamp: a4180, Annotation: haaaa
    Time Stamp: a4181, Annotation: nosotros 
    Time Stamp: a4182, Annotation: decimos 
    Time Stamp: a4183, Annotation: nariz
    Time Stamp: a4184, Annotation: se llama 
    Time Stamp: a4185, Annotation: en 
    Time Stamp: a4186, Annotation: kichwa
    Time Stamp: a4187, Annotation: se llamaaaaaaa
    Time Stamp: a4188, Annotation: nariz
    Time Stamp: a4189, Annotation: nariz
    Time Stamp: a4190, Annotation: esto
    Time Stamp: a4191, Annotation: se llama 
    Time Stamp: a4192, Annotation: ya
    Time Stamp: a4193, Annotation: ojo
    Time Stamp: a4194, Annotation: ojo
    Time Stamp: a4195, Annotation: boca
    Time Stamp: a4196, Annotation: boca
    Time Stamp: a4197, Annotation: diente 
    Time Stamp: a4198, Annotation: como es
    Time Stamp: a4199, Annotation: parecer 
    Time Stamp: a4200, Annotation: lengua 
    Time Stamp: a4201, Annotation: como se llamaba 
    Time Stamp: a4202, Annotation: lengua 
    Time Stamp: a4203, Annotation: lengua 
    Time Stamp: a4204, Annotation: boca
    Time Stamp: a4205, Annotation: nariz
    Time Stamp: a4206, Annotation: cuello
    Time Stamp: a4207, Annotation: cuello 
    Time Stamp: a4208, Annotation: el cuello 
    Time Stamp: a4209, Annotation: es atras 
    Time Stamp: a4210, Annotation: ha ja 
    Time Stamp: a4211, Annotation: este decimos 
    Time Stamp: a4212, Annotation: no puedo decir 
    Time Stamp: a4213, Annotation: pelo 
    Time Stamp: a4214, Annotation: no me acuerdo 
    Time Stamp: a4215, Annotation: no me acuerdo 
    Time Stamp: a4279, Annotation: no
    Time Stamp: a4280, Annotation: bello 
    Time Stamp: a4281, Annotation: de boerrego 
    Time Stamp: a4282, Annotation: bello 
    Time Stamp: a4283, Annotation: es
    Time Stamp: a4284, Annotation: de borrego 
    Time Stamp: a4285, Annotation: de
    Time Stamp: a4286, Annotation: de
    Time Stamp: a4287, Annotation: casi 
    Time Stamp: a4288, Annotation: lo
    Time Stamp: a4289, Annotation: mas animales 
    Time Stamp: a4290, Annotation: bello 
    Time Stamp: a4473, Annotation: de nosotros 
    Time Stamp: a4474, Annotation: vuelta 
    Time Stamp: a4475, Annotation: no
    Time Stamp: a4476, Annotation: me 
    Time Stamp: a4477, Annotation: acuerdo 
    Time Stamp: a4478, Annotation: como
    Time Stamp: a4479, Annotation: se
    Time Stamp: a4480, Annotation: llama 
    Time Stamp: a4481, Annotation: por 
    Time Stamp: a4482, Annotation: decir
    Time Stamp: a4483, Annotation: pelo
    Time Stamp: a4484, Annotation: no 
    Time Stamp: a4485, Annotation: que 
    Time Stamp: a4486, Annotation: otraaaa
    Time Stamp: a4487, Annotation: hombro
    Time Stamp: a4488, Annotation: espalda
    Time Stamp: a4489, Annotation: espalda 
    Time Stamp: a4490, Annotation: mano 
    Time Stamp: a4491, Annotation: mano 
    Time Stamp: a4492, Annotation: aaaaaaaaaaaaaa
    Time Stamp: a4493, Annotation: como es eso 
    Time Stamp: a4494, Annotation: sin 
    Time Stamp: a4495, Annotation: barriga 
    Time Stamp: a4496, Annotation: mano 
    Time Stamp: a4497, Annotation: barriga 
    Time Stamp: a4498, Annotation: me olvide 
    Time Stamp: a4499, Annotation: nooooo
    Time Stamp: a4500, Annotation: de barriga 
    Time Stamp: a4501, Annotation: nooooo
    Time Stamp: a4502, Annotation: me olvido 
    Time Stamp: a4503, Annotation: ombligo 
    Time Stamp: a4504, Annotation: se dice 
    Time Stamp: a4505, Annotation: ombligo 
    Time Stamp: a4506, Annotation: dice
    Time Stamp: a4507, Annotation: rodilla 
    Time Stamp: a4508, Annotation: rodilla 
    Time Stamp: a4509, Annotation: risa
    Time Stamp: a4510, Annotation: este dice 
    Time Stamp: a4511, Annotation: pie 
    Time Stamp: a4512, Annotation: pie 
    Time Stamp: a4513, Annotation: este 
    Time Stamp: a4514, Annotation: trasero 
    Time Stamp: a4515, Annotation: pie derecho 
    Time Stamp: a4516, Annotation: ese
    Time Stamp: a4517, Annotation: esssss
    Time Stamp: a4518, Annotation: va decirrrrrr
    Time Stamp: a4519, Annotation: que sera 
    Time Stamp: a4520, Annotation: me estado olvidando 
    Time Stamp: a4521, Annotation: la 
    Time Stamp: a4522, Annotation: pansi 
    Time Stamp: a4523, Annotation: ya dijo 
    Time Stamp: a4524, Annotation: regala el trasero saben decir 
    Time Stamp: a4525, Annotation: risas
    Time Stamp: a4526, Annotation: hombres dicen 
    Time Stamp: a4527, Annotation: dame tu trasero 
    Time Stamp: a4528, Annotation: es
    Time Stamp: a4529, Annotation: regalame tu trasero 
    Time Stamp: a4530, Annotation: trasero 
    Time Stamp: a4531, Annotation: tu trasero me gusta 
    Time Stamp: a4532, Annotation: se estan riendo 
    Time Stamp: a4533, Annotation: risas
    Time Stamp: a4534, Annotation: yo te quiero dice
    Time Stamp: a4535, Annotation: algo 
    Time Stamp: a4536, Annotation: algo 
    Time Stamp: a4537, Annotation: haaaaaaaaa
    Time Stamp: a4603, Annotation: yaaaaaa
    Time Stamp: a4641, Annotation: yaaa
    Time Stamp: a4642, Annotation: yo
    Time Stamp: a4643, Annotation: tambien 
    Time Stamp: a4644, Annotation: ya estoy 
    Time Stamp: a4645, Annotation: yaaaaaaa
    Time Stamp: a4646, Annotation: haciendo 
    Time Stamp: a4647, Annotation: viejo 
    Time Stamp: a4648, Annotation: vy olvidando
    Time Stamp: a4649, Annotation: kichwa
    Time Stamp: a4650, Annotation: voy olvidando 
    Time Stamp: a4651, Annotation: cualquier
    Time Stamp: a4652, Annotation: cosa
    Time Stamp: a4653, Annotation: se
    Time Stamp: a4654, Annotation: va
    Time Stamp: a4655, Annotation: olvidando ya
    Time Stamp: a4656, Annotation: como viejo 
    Time Stamp: a4657, Annotation: para que no 
    Time Stamp: a4658, Annotation: conozca
    Time Stamp: a4659, Annotation: todo
    Time Stamp: a4660, Annotation: por decir 
    Time Stamp: a4661, Annotation: ya estoy viejo 
    Time Stamp: a4662, Annotation: viejo 
    Time Stamp: a4663, Annotation: sabemos 
    Time Stamp: a4664, Annotation: por eso
    Time Stamp: a4665, Annotation: me 
    Time Stamp: a4666, Annotation: olvido
    Time Stamp: a4667, Annotation: aqui 
    Time Stamp: a4668, Annotation: tierra
    Time Stamp: a4669, Annotation: mi casa es 
    Time Stamp: a4670, Annotation: que conoces 
    Time Stamp: a4671, Annotation: tu 
    Time Stamp: a4672, Annotation: mama
    Time Stamp: a4673, Annotation: mi papaaaa
    Time Stamp: a4674, Annotation: mi familiaaaaaa
    Time Stamp: a4675, Annotation: miiiiiiiiiii
    Time Stamp: a4676, Annotation: hermanosssssss
